date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ,MACD,MACD_Signal,MACD_Histogram,EMA12,EMA26,BOLL_MID,BOLL_UPPER,BOLL_LOWER,BOLL_WIDTH,BOLL_PB,MA5,MA10,MA20,MA30,MA60
2025-04-15,sz.300739,11.9400,11.9600,11.6300,11.75,11.8100,4233856,49682442.8000,3,1.242900,1,-0.508000,0,71.507210,2.570870,-15.843043,2.112033,-0.8486585962968398,-0.7139790186150059,-0.13467957768183392,12.17061951306013,13.01927810935697,13.0835,16.098461115224538,10.068538884775462,6.029922230449076,0.2788528692349838,11.540000000000001,11.899,13.0835,13.703666666666667,13.981833333333334
2025-04-14,sz.300739,12.0000,12.2900,11.7400,11.81,11.5800,7329530,87387049.4900,3,2.151600,1,1.986200,0,71.872354,2.583998,-15.923944,2.122818,-0.8737245699435565,-0.6803091241945475,-0.19341544574900904,12.247095788161971,13.120820358105528,13.261,16.36217057695455,10.15982942304545,6.202341153909101,0.26605608043899853,11.342,12.058,13.261,13.783,14.002500000000001
2025-04-11,sz.300739,11.2500,11.7400,11.2000,11.58,11.3900,6769833,78254358.8000,3,1.987300,1,1.668100,0,70.472638,2.533674,-15.613825,2.081476,-0.899118237108004,-0.6319552627572952,-0.2671629743507088,12.326567749645966,13.22568598675397,13.437999999999999,16.59407751222274,10.281922487777258,6.312155024445481,0.20564728008035213,11.08,12.229,13.437999999999999,13.863,14.038
2025-04-10,sz.300739,11.4500,11.7800,11.3800,11.39,11.1700,9435597,109253827.9500,3,2.769800,1,1.969600,0,69.316351,2.492103,-15.357639,2.047324,-0.8950335252035995,-0.565164519169618,-0.3298690060339815,12.462307340490687,13.357340865694287,13.6035,16.69584215441956,10.511157845580444,6.184684308839115,0.14209975975063444,11.39,12.465,13.6035,13.985666666666667,14.066833333333333
2025-04-09,sz.300739,10.4200,11.2700,9.8300,11.17,10.7600,10911896,116424937.1600,3,3.203200,1,3.810400,0,67.977493,2.443967,-15.061003,2.007780,-0.8574558234608354,-0.4826972676611225,-0.3747585557997129,12.657272311488995,13.51472813494983,13.788,16.762343625070947,10.813656374929053,5.948687250141894,0.05990290127665511,11.802,12.721,13.788,14.122000000000002,14.1025
2025-04-08,sz.300739,10.6300,11.1700,10.5000,10.76,10.5000,10121269,109302220.1700,3,2.971100,1,2.476200,0,65.482348,2.354260,-14.508182,1.934083,-0.7746209267133679,-0.3890076287111942,-0.3856132980021737,12.92768545903245,13.702306385745818,13.9785,16.726247594322565,11.230752405677435,5.49549518864513,-0.08566150811124555,12.258,12.985,13.9785,14.256666666666666,14.131333333333334
2025-04-07,sz.300739,12.4000,12.4000,10.5000,10.5,13.1300,13458347,150451233.3200,3,3.950700,1,-20.030500,0,63.900060,2.297373,-14.157613,1.887349,-0.6158808086580407,-0.29260430421065076,-0.32327650444739,13.32181008794744,13.937690896605481,14.177000000000001,16.484015387898438,11.869984612101565,4.6140307757968735,-0.2969170945473287,12.774,13.318000000000001,14.177000000000001,14.401000000000002,14.173666666666666
2025-04-03,sz.300739,13.2700,13.4800,13.0000,13.13,13.4500,6127934,80940685.0900,3,1.798900,1,-2.379200,0,79.905504,2.872810,-17.703758,2.360085,-0.3778397007596723,-0.2117851780988032,-0.16605452266086912,13.83486646757425,14.212706168333922,14.389000000000001,15.923088448695584,12.854911551304419,3.068176897391165,0.08965860114828669,13.378,13.713,14.389000000000001,14.560666666666666,14.240666666666668
2025-04-02,sz.300739,13.3900,13.6700,13.3900,13.45,13.4500,4224782,57151789.9100,3,1.240200,1,0.000000,0,81.852935,2.942826,-18.135228,2.417604,-0.3362986546674307,-0.1702715474335859,-0.16602710723384478,13.963024007133205,14.299322661800636,14.483,15.919561684608208,13.046438315391793,2.8731233692164153,0.14046096625439006,13.540000000000001,13.893,14.483,14.619666666666667,14.274166666666668
2025-04-01,sz.300739,13.3700,13.5500,13.3700,13.45,13.3400,4178079,56270621.9700,3,1.228500,1,0.824600,0,81.852795,2.942821,-18.135197,2.417600,-0.3109673754054434,-0.12876477062512473,-0.18220260478031866,14.056301099339242,14.367268474744685,14.555000000000001,15.915920740953734,13.19407925904627,2.7218414819074646,0.09402485143050322,13.639999999999997,14.066999999999998,14.555000000000001,14.661666666666667,14.331333333333333
2025-03-31,sz.300739,13.4100,13.6000,13.0700,13.34,13.5200,6795524,89976541.6500,3,1.998200,1,-1.331400,0,81.183367,2.918753,-17.986880,2.397828,-0.2741122898687909,-0.08321411943004506,-0.19089817043874582,14.166537662855468,14.440649952724259,14.606,15.865212786666902,13.346787213333098,2.518425573333804,-0.0026950224000915285,13.712,14.267999999999997,14.606,14.687666666666667,14.396166666666668
2025-03-28,sz.300739,13.8900,14.0400,13.5200,13.52,13.9400,6571110,90275906.2000,3,1.932200,1,-3.012900,0,82.278795,2.958136,-18.229581,2.430182,-0.21188471102210116,-0.03548957682035861,-0.17639513420174255,14.316817237920098,14.5287019489422,14.645500000000002,15.780984593976536,13.510015406023468,2.2709691879530673,0.004396622389020996,13.862,14.463999999999999,14.645500000000002,14.729666666666667,14.480166666666667
2025-03-27,sz.300739,13.9100,14.0900,13.5800,13.94,13.9500,6637398,91980953.8100,3,1.951700,1,-0.071700,0,84.834793,3.050031,-18.795885,2.505676,-0.14770500549745869,0.008609206730077028,-0.15631421222753572,14.461693099360115,14.609398104857574,14.680000000000001,15.708376339059297,13.651623660940706,2.056752678118592,0.14020953619133503,14.047999999999998,14.647,14.680000000000001,14.752333333333334,14.546333333333333
2025-03-26,sz.300739,13.7500,14.2400,13.7200,13.95,13.8100,6497117,91119614.8700,3,1.910400,1,1.013800,0,84.895650,3.052219,-18.809368,2.507474,-0.10640356309331622,0.04768775978696096,-0.1540913228802772,14.556546390152864,14.66294995324618,14.746,15.743373392572051,13.74862660742795,1.9947467851441019,0.10095185718396955,14.245999999999999,14.742,14.746,14.762333333333334,14.603166666666665
2025-03-25,sz.300739,14.0100,14.1000,13.7000,13.81,14.0900,7046258,97769063.8200,3,2.071900,1,-1.987200,0,84.043651,3.021588,-18.620600,2.482309,-0.053158397507035104,0.08621059050703025,-0.13936898801406536,14.66682755199884,14.719985949505874,14.8225,15.797252330216919,13.84774766978308,1.9495046604338384,-0.019362697894079312,14.494,14.854999999999999,14.8225,14.783666666666667,14.668333333333333
2025-03-24,sz.300739,14.5000,14.7400,13.5300,14.09,14.4500,12163254,171430587.8300,3,3.576500,1,-2.491300,0,85.747650,3.082851,-18.998136,2.532638,0.02982955416864641,0.12105283751054659,-0.09122328334190018,14.822614379634992,14.792784825466345,14.892499999999998,15.755807592923954,14.029192407076042,1.726615185847912,0.035217802682591344,14.824000000000002,14.972,14.892499999999998,14.8,14.7465
2025-03-21,sz.300739,14.8200,14.9300,14.4400,14.45,14.9300,9826015,143917633.9800,3,2.889200,1,-3.215000,0,87.938505,3.161618,-19.483539,2.597347,0.10680938261042705,0.14385865834602163,-0.03704927573559458,14.95581699411408,14.849007611503653,14.9425,15.721862087324018,14.163137912675984,1.5587241746480345,0.18403646520000258,15.065999999999999,15.036000000000001,14.9425,14.812333333333333,14.804333333333336
2025-03-20,sz.300739,15.2200,15.2800,14.9100,14.93,15.1900,9603655,144898160.0000,3,2.823900,1,-1.711700,0,90.859646,3.266640,-20.130743,2.683626,0.16685549989269255,0.15312097727992027,0.013734522612772276,15.04778372031664,14.880928220423947,14.9845,15.74234945040149,14.226650549598512,1.5156989008029775,0.46404299035175905,15.246,15.065000000000001,14.9845,14.807666666666668,14.880166666666668
2025-03-19,sz.300739,15.3500,15.4000,15.1100,15.19,15.4600,10925088,166188892.8100,3,3.212400,1,-1.746400,0,92.441930,3.323527,-20.481312,2.730360,0.19219646413452907,0.1496873466267272,0.04250911750780187,15.069198942192392,14.877002478057863,14.983,15.741422184885483,14.224577815114518,1.5168443697709648,0.6364675270088881,15.238,15.072999999999999,14.983,14.783333333333333,14.921333333333333
2025-03-18,sz.300739,15.3100,15.4800,15.1500,15.46,15.3000,14228577,218467156.6200,3,4.183800,1,1.045800,0,94.085072,3.382603,-20.845364,2.778892,0.1952724371976089,0.13906006724977674,0.05621236994783216,15.0472351135001,14.851962676302492,14.959,15.72021509512935,14.19778490487065,1.5224301902586994,0.8290791283604726,15.216,15.043000000000001,14.959,14.728666666666667,14.909833333333333
2025-03-17,sz.300739,15.3400,15.3500,15.0800,15.3,15.3500,13139663,200204214.1500,3,3.863600,1,-0.325700,0,93.111358,3.347595,-20.629629,2.750133,0.16886726191161117,0.1250069747628187,0.043860287148792476,14.972186952318301,14.80331969040669,14.897500000000003,15.686526715577422,14.108473284422583,1.5780534311548386,0.7550610721117622,15.12,14.944000000000003,14.897500000000003,14.657666666666668,14.8965
2025-03-14,sz.300739,14.9000,15.3700,14.5800,15.35,14.8900,20588632,311912296.2400,3,6.053900,1,3.089300,0,93.415644,3.358535,-20.697047,2.759120,0.14899931437331304,0.11404190297562056,0.034957411397692484,14.912584580012538,14.763585265639225,14.8625,15.638342496224281,14.08665750377572,1.5516849924485605,0.8141745923769769,15.006,14.827000000000002,14.8625,14.606666666666667,14.890166666666666
